filename,Sep,Start.time,Start.azimuth,End.time,End.azimuth
localized_8m_wN_Pink_t01.wav,0,6.7,-155,8.8,-155
localized_8m_wN_Pink_t01.wav,1,13.9,35,17.2,35
localized_8m_wN_Pink_t01.wav,2,14.9,-155,17.8,-155
localized_8m_wN_Pink_t01.wav,3,15.9,35,21,35
localized_8m_wN_Pink_t01.wav,4,16.5,-155,18.8,-155
localized_8m_wN_Pink_t01.wav,5,21.1,40,35,120
localized_8m_wN_Pink_t01.wav,6,22.7,-50,24.8,-50
localized_8m_wN_Pink_t01.wav,7,23.3,160,25.4,160
localized_8m_wN_Pink_t01.wav,8,30.3,-140,32.4,-140
localized_8m_wN_Pink_t01.wav,9,41.7,125,48.8,125
localized_8m_wN_Pink_t01.wav,10,47.7,120,54.2,160
localized_8m_wN_Pink_t01.wav,11,48.7,-140,50.8,-140
localized_8m_wN_Pink_t01.wav,12,61.3,-60,68.4,-60
localized_8m_wN_Pink_t01.wav,13,70.1,-150,72.2,-150
localized_8m_wN_Pink_t01.wav,14,81.1,30,88.2,30
localized_8m_wN_Pink_t01.wav,15,89.5,-130,91.6,-130
localized_8m_wN_Pink_t01.wav,16,94.7,-65,96.8,-65
localized_8m_wN_Pink_t01.wav,17,96.5,-60,98.6,-60
localized_8m_wN_Pink_t01.wav,18,99.7,-65,106.8,-65
localized_8m_wN_Pink_t01.wav,19,106.1,-25,108.2,-25
localized_8m_wN_Pink_t02.wav,0,6.5,35,10.8,35
localized_8m_wN_Pink_t02.wav,1,8.3,-155,10.6,-155
localized_8m_wN_Pink_t02.wav,2,15.7,35,22.8,35
localized_8m_wN_Pink_t02.wav,3,15.9,-155,18,-155
localized_8m_wN_Pink_t02.wav,4,17.1,-155,19.2,-155
localized_8m_wN_Pink_t02.wav,5,22.1,35,33,130
localized_8m_wN_Pink_t02.wav,6,25.1,160,27.2,160
localized_8m_wN_Pink_t02.wav,7,27.7,15,29.8,15
localized_8m_wN_Pink_t02.wav,8,40.7,125,47.8,125
localized_8m_wN_Pink_t02.wav,9,47.7,125,54.6,175
localized_8m_wN_Pink_t02.wav,10,60.3,-60,67.4,-60
localized_8m_wN_Pink_t02.wav,11,76.5,30,83.6,30
localized_8m_wN_Pink_t02.wav,12,87.3,-105,90,-100
localized_8m_wN_Pink_t02.wav,13,97.5,-65,104.6,-65
localized_8m_wY_Bird_t01.wav,0,8.9,35,11,35
localized_8m_wY_Bird_t02.wav,0,33.9,-135,36,-135
localized_8m_wY_Pink_t02.wav,0,23.5,-125,25.6,-125
localized_8m_wY_Pink_t02.wav,1,34.9,120,37,120
